Object,Time Step,Instance ID,Coordinates,Wireless Delay,Num Users
MonitoredBaseStation_3,867,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,867,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,868,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,868,2,"[250, 0]",5.0,18
MonitoredBaseStation_3,868,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,868,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,869,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,869,2,"[250, 0]",5.0,17
MonitoredBaseStation_3,869,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,869,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,870,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,870,2,"[250, 0]",5.0,17
MonitoredBaseStation_3,870,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,870,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,871,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,871,2,"[250, 0]",5.0,16
MonitoredBaseStation_3,871,3,"[500, 0]",5.0,21
MonitoredBaseStation_4,871,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,872,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,872,2,"[250, 0]",5.0,17
MonitoredBaseStation_3,872,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,872,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,873,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,873,2,"[250, 0]",5.0,19
MonitoredBaseStation_3,873,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,873,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,874,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,874,2,"[250, 0]",5.0,19
MonitoredBaseStation_3,874,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,874,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,875,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,875,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,875,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,875,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,876,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,876,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,876,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,876,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,877,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,877,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,877,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,877,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,878,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,878,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,878,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,878,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,879,1,"[0, 0]",5.0,3
MonitoredBaseStation_2,879,2,"[250, 0]",5.0,21
MonitoredBaseStation_3,879,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,879,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,880,1,"[0, 0]",5.0,3
MonitoredBaseStation_2,880,2,"[250, 0]",5.0,21
MonitoredBaseStation_3,880,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,880,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,881,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,881,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,881,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,881,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,882,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,882,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,882,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,882,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,883,1,"[0, 0]",5.0,3
MonitoredBaseStation_2,883,2,"[250, 0]",5.0,21
MonitoredBaseStation_3,883,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,883,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,884,1,"[0, 0]",5.0,3
MonitoredBaseStation_2,884,2,"[250, 0]",5.0,21
MonitoredBaseStation_3,884,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,884,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,885,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,885,2,"[250, 0]",5.0,21
MonitoredBaseStation_3,885,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,885,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,886,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,886,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,886,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,886,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,887,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,887,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,887,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,887,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,888,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,888,2,"[250, 0]",5.0,19
MonitoredBaseStation_3,888,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,888,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,889,1,"[0, 0]",5.0,3
MonitoredBaseStation_2,889,2,"[250, 0]",5.0,21
MonitoredBaseStation_3,889,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,889,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,890,1,"[0, 0]",5.0,3
MonitoredBaseStation_2,890,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,890,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,890,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,891,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,891,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,891,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,891,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,892,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,892,2,"[250, 0]",5.0,21
MonitoredBaseStation_3,892,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,892,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,893,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,893,2,"[250, 0]",5.0,17
MonitoredBaseStation_3,893,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,893,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,894,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,894,2,"[250, 0]",5.0,19
MonitoredBaseStation_3,894,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,894,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,895,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,895,2,"[250, 0]",5.0,18
MonitoredBaseStation_3,895,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,895,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,896,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,896,2,"[250, 0]",5.0,17
MonitoredBaseStation_3,896,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,896,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,897,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,897,2,"[250, 0]",5.0,17
MonitoredBaseStation_3,897,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,897,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,898,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,898,2,"[250, 0]",5.0,17
MonitoredBaseStation_3,898,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,898,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,899,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,899,2,"[250, 0]",5.0,18
MonitoredBaseStation_3,899,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,899,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,900,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,900,2,"[250, 0]",5.0,18
MonitoredBaseStation_3,900,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,900,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,901,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,901,2,"[250, 0]",5.0,18
MonitoredBaseStation_3,901,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,901,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,902,1,"[0, 0]",5.0,6
MonitoredBaseStation_2,902,2,"[250, 0]",5.0,19
MonitoredBaseStation_3,902,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,902,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,903,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,903,2,"[250, 0]",5.0,21
MonitoredBaseStation_3,903,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,903,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,904,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,904,2,"[250, 0]",5.0,21
MonitoredBaseStation_3,904,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,904,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,905,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,905,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,905,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,905,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,906,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,906,2,"[250, 0]",5.0,21
MonitoredBaseStation_3,906,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,906,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,907,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,907,2,"[250, 0]",5.0,21
MonitoredBaseStation_3,907,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,907,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,908,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,908,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,908,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,908,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,909,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,909,2,"[250, 0]",5.0,21
MonitoredBaseStation_3,909,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,909,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,910,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,910,2,"[250, 0]",5.0,21
MonitoredBaseStation_3,910,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,910,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,911,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,911,2,"[250, 0]",5.0,21
MonitoredBaseStation_3,911,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,911,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,912,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,912,2,"[250, 0]",5.0,21
MonitoredBaseStation_3,912,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,912,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,913,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,913,2,"[250, 0]",5.0,21
MonitoredBaseStation_3,913,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,913,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,914,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,914,2,"[250, 0]",5.0,21
MonitoredBaseStation_3,914,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,914,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,915,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,915,2,"[250, 0]",5.0,21
MonitoredBaseStation_3,915,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,915,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,916,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,916,2,"[250, 0]",5.0,21
MonitoredBaseStation_3,916,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,916,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,917,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,917,2,"[250, 0]",5.0,21
MonitoredBaseStation_3,917,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,917,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,918,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,918,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,918,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,918,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,919,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,919,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,919,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,919,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,920,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,920,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,920,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,920,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,921,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,921,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,921,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,921,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,922,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,922,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,922,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,922,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,923,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,923,2,"[250, 0]",5.0,21
MonitoredBaseStation_3,923,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,923,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,924,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,924,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,924,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,924,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,925,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,925,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,925,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,925,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,926,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,926,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,926,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,926,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,927,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,927,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,927,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,927,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,928,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,928,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,928,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,928,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,929,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,929,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,929,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,929,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,930,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,930,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,930,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,930,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,931,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,931,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,931,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,931,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,932,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,932,2,"[250, 0]",5.0,19
MonitoredBaseStation_3,932,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,932,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,933,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,933,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,933,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,933,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,934,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,934,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,934,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,934,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,935,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,935,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,935,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,935,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,936,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,936,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,936,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,936,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,937,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,937,2,"[250, 0]",5.0,19
MonitoredBaseStation_3,937,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,937,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,938,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,938,2,"[250, 0]",5.0,19
MonitoredBaseStation_3,938,3,"[500, 0]",5.0,20
MonitoredBaseStation_4,938,4,"[750, 0]",5.0,7
MonitoredBaseStation_1,939,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,939,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,939,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,939,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,940,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,940,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,940,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,940,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,941,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,941,2,"[250, 0]",5.0,21
MonitoredBaseStation_3,941,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,941,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,942,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,942,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,942,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,942,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,943,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,943,2,"[250, 0]",5.0,21
MonitoredBaseStation_3,943,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,943,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,944,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,944,2,"[250, 0]",5.0,21
MonitoredBaseStation_3,944,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,944,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,945,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,945,2,"[250, 0]",5.0,19
MonitoredBaseStation_3,945,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,945,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,946,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,946,2,"[250, 0]",5.0,19
MonitoredBaseStation_3,946,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,946,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,947,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,947,2,"[250, 0]",5.0,19
MonitoredBaseStation_3,947,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,947,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,948,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,948,2,"[250, 0]",5.0,19
MonitoredBaseStation_3,948,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,948,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,949,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,949,2,"[250, 0]",5.0,19
MonitoredBaseStation_3,949,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,949,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,950,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,950,2,"[250, 0]",5.0,19
MonitoredBaseStation_3,950,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,950,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,951,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,951,2,"[250, 0]",5.0,19
MonitoredBaseStation_3,951,3,"[500, 0]",5.0,19
MonitoredBaseStation_4,951,4,"[750, 0]",5.0,8
MonitoredBaseStation_1,952,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,952,2,"[250, 0]",5.0,19
MonitoredBaseStation_3,952,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,952,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,953,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,953,2,"[250, 0]",5.0,19
MonitoredBaseStation_3,953,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,953,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,954,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,954,2,"[250, 0]",5.0,19
MonitoredBaseStation_3,954,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,954,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,955,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,955,2,"[250, 0]",5.0,19
MonitoredBaseStation_3,955,3,"[500, 0]",5.0,18
MonitoredBaseStation_4,955,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,956,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,956,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,956,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,956,4,"[750, 0]",5.0,9
MonitoredBaseStation_1,957,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,957,2,"[250, 0]",5.0,19
MonitoredBaseStation_3,957,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,957,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,958,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,958,2,"[250, 0]",5.0,19
MonitoredBaseStation_3,958,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,958,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,959,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,959,2,"[250, 0]",5.0,19
MonitoredBaseStation_3,959,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,959,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,960,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,960,2,"[250, 0]",5.0,19
MonitoredBaseStation_3,960,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,960,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,961,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,961,2,"[250, 0]",5.0,19
MonitoredBaseStation_3,961,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,961,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,962,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,962,2,"[250, 0]",5.0,19
MonitoredBaseStation_3,962,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,962,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,963,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,963,2,"[250, 0]",5.0,19
MonitoredBaseStation_3,963,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,963,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,964,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,964,2,"[250, 0]",5.0,19
MonitoredBaseStation_3,964,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,964,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,965,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,965,2,"[250, 0]",5.0,19
MonitoredBaseStation_3,965,3,"[500, 0]",5.0,17
MonitoredBaseStation_4,965,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,966,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,966,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,966,3,"[500, 0]",5.0,15
MonitoredBaseStation_4,966,4,"[750, 0]",5.0,11
MonitoredBaseStation_1,967,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,967,2,"[250, 0]",5.0,21
MonitoredBaseStation_3,967,3,"[500, 0]",5.0,14
MonitoredBaseStation_4,967,4,"[750, 0]",5.0,11
MonitoredBaseStation_1,968,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,968,2,"[250, 0]",5.0,21
MonitoredBaseStation_3,968,3,"[500, 0]",5.0,14
MonitoredBaseStation_4,968,4,"[750, 0]",5.0,11
MonitoredBaseStation_1,969,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,969,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,969,3,"[500, 0]",5.0,15
MonitoredBaseStation_4,969,4,"[750, 0]",5.0,11
MonitoredBaseStation_1,970,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,970,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,970,3,"[500, 0]",5.0,15
MonitoredBaseStation_4,970,4,"[750, 0]",5.0,11
MonitoredBaseStation_1,971,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,971,2,"[250, 0]",5.0,21
MonitoredBaseStation_3,971,3,"[500, 0]",5.0,15
MonitoredBaseStation_4,971,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,972,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,972,2,"[250, 0]",5.0,21
MonitoredBaseStation_3,972,3,"[500, 0]",5.0,15
MonitoredBaseStation_4,972,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,973,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,973,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,973,3,"[500, 0]",5.0,15
MonitoredBaseStation_4,973,4,"[750, 0]",5.0,11
MonitoredBaseStation_1,974,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,974,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,974,3,"[500, 0]",5.0,16
MonitoredBaseStation_4,974,4,"[750, 0]",5.0,10
MonitoredBaseStation_1,975,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,975,2,"[250, 0]",5.0,21
MonitoredBaseStation_3,975,3,"[500, 0]",5.0,14
MonitoredBaseStation_4,975,4,"[750, 0]",5.0,11
MonitoredBaseStation_1,976,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,976,2,"[250, 0]",5.0,21
MonitoredBaseStation_3,976,3,"[500, 0]",5.0,13
MonitoredBaseStation_4,976,4,"[750, 0]",5.0,12
MonitoredBaseStation_1,977,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,977,2,"[250, 0]",5.0,21
MonitoredBaseStation_3,977,3,"[500, 0]",5.0,13
MonitoredBaseStation_4,977,4,"[750, 0]",5.0,12
MonitoredBaseStation_1,978,1,"[0, 0]",5.0,4
MonitoredBaseStation_2,978,2,"[250, 0]",5.0,21
MonitoredBaseStation_3,978,3,"[500, 0]",5.0,13
MonitoredBaseStation_4,978,4,"[750, 0]",5.0,12
MonitoredBaseStation_1,979,1,"[0, 0]",5.0,5
MonitoredBaseStation_2,979,2,"[250, 0]",5.0,20
MonitoredBaseStation_3,979,3,"[500, 0]",5.0,13
MonitoredBaseStation_4,979,4,"[750, 0]",5.0,12
